xposition,yposition,Fe_rel_conc
0.95,8.8879,16.304347826087
0.95,8.90305,11.4130434782609
0.95,8.9182,11.9565217391304
0.95,8.93335,6.52173913043478
0.95,8.9485,5.43478260869565
0.95,8.96365,6.52173913043478
0.95,8.9788,9.23913043478261
0.95,8.99395,5.97826086956522
0.95,9.0091,8.69565217391304
0.95,9.02425,9.23913043478261
0.95,9.0394,8.69565217391304
0.95,9.05455,8.15217391304348
0.95,9.0697,9.23913043478261
0.95,9.08485,8.69565217391304
0.95,9.1,7.60869565217391
0.965,8.1,2.17391304347826
0.965,8.11515,3.26086956521739
0.965,8.1303,3.26086956521739
0.965,8.14545,2.17391304347826
0.965,8.1606,1.08695652173913
0.965,8.17575,3.80434782608696
0.965,8.1909,2.71739130434783
0.965,8.20605,4.89130434782609
0.965,8.2212,3.80434782608696
0.965,8.23635,5.97826086956522
0.965,8.2515,2.71739130434783
0.965,8.26665,4.89130434782609
0.965,8.2818,7.60869565217391
0.965,8.29695,9.23913043478261
0.965,8.3121,25.5434782608696
0.965,8.32725,34.7826086956522
0.965,8.3424,38.5869565217391
0.965,8.3576,38.0434782608696
0.965,8.37275,23.3695652173913
0.965,8.3879,23.9130434782609
0.965,8.40305,9.78260869565217
0.965,8.4182,7.06521739130435
0.965,8.43335,8.69565217391304
0.965,8.4485,4.34782608695652
0.965,8.46365,5.43478260869565
0.965,8.4788,4.89130434782609
0.965,8.49395,3.26086956521739
0.965,8.5091,3.26086956521739
0.965,8.52425,3.80434782608696
0.965,8.5394,3.80434782608696
0.965,8.55455,3.80434782608696
0.965,8.5697,1.6304347826087
0.965,8.58485,2.17391304347826
0.965,8.6,5.43478260869565
0.965,8.61515,6.52173913043478
0.965,8.6303,3.80434782608696
0.965,8.64545,4.89130434782609
0.965,8.6606,3.80434782608696
0.965,8.67575,5.97826086956522
0.965,8.6909,1.08695652173913
0.965,8.70605,4.34782608695652
0.965,8.7212,4.34782608695652
0.965,8.73635,4.89130434782609
0.965,8.7515,5.97826086956522
0.965,8.76665,9.78260869565217
0.965,8.7818,8.69565217391304
0.965,8.79695,5.43478260869565
0.965,8.8121,7.06521739130435
0.965,8.82725,13.5869565217391
0.965,8.8424,14.1304347826087
0.965,8.8576,13.0434782608696
0.965,8.87275,13.0434782608696
0.965,8.8879,19.0217391304348
0.965,8.90305,14.1304347826087
0.965,8.9182,15.2173913043478
0.965,8.93335,10.3260869565217
0.965,8.9485,9.23913043478261
0.965,8.96365,8.15217391304348
0.965,8.9788,3.80434782608696
0.965,8.99395,7.06521739130435
0.965,9.0091,5.43478260869565
0.965,9.02425,5.97826086956522
0.965,9.0394,8.69565217391304
0.965,9.05455,10.3260869565217
0.965,9.0697,12.5
0.965,9.08485,9.23913043478261
0.965,9.1,10.8695652173913
0.98,8.1,5.97826086956522
0.98,8.11515,3.80434782608696
0.98,8.1303,1.6304347826087
0.98,8.14545,3.80434782608696
0.98,8.1606,1.6304347826087
0.98,8.17575,3.26086956521739
0.98,8.1909,3.80434782608696
0.98,8.20605,2.71739130434783
0.98,8.2212,4.34782608695652
0.98,8.23635,5.97826086956522
0.98,8.2515,7.60869565217391
0.98,8.26665,4.89130434782609
0.98,8.2818,9.23913043478261
0.98,8.29695,13.5869565217391
0.98,8.3121,30.9782608695652
0.98,8.32725,42.3913043478261
0.98,8.3424,33.695652173913
0.98,8.3576,25.5434782608696
0.98,8.37275,13.0434782608696
0.98,8.3879,14.6739130434783
0.98,8.40305,6.52173913043478
0.98,8.4182,7.06521739130435
0.98,8.43335,4.34782608695652
0.98,8.4485,5.43478260869565
0.98,8.46365,4.34782608695652
0.98,8.4788,1.08695652173913
0.98,8.49395,2.71739130434783
0.98,8.5091,5.43478260869565
0.98,8.52425,6.52173913043478
0.98,8.5394,5.43478260869565
0.98,8.55455,2.71739130434783
0.98,8.5697,1.6304347826087
0.98,8.58485,4.89130434782609
0.98,8.6,4.89130434782609
0.98,8.61515,2.17391304347826
0.98,8.6303,1.6304347826087
0.98,8.64545,5.43478260869565
0.98,8.6606,5.43478260869565
0.98,8.67575,3.26086956521739
0.98,8.6909,5.97826086956522
0.98,8.70605,4.89130434782609
0.98,8.7212,3.26086956521739
0.98,8.73635,4.89130434782609
0.98,8.7515,3.80434782608696
0.98,8.76665,2.17391304347826
0.98,8.7818,4.34782608695652
0.98,8.79695,8.15217391304348
0.98,8.8121,12.5
0.98,8.82725,14.6739130434783
0.98,8.8424,14.6739130434783
0.98,8.8576,12.5
0.98,8.87275,14.1304347826087
0.98,8.8879,17.3913043478261
0.98,8.90305,11.9565217391304
0.98,8.9182,16.8478260869565
0.98,8.93335,10.8695652173913
0.98,8.9485,10.8695652173913
0.98,8.96365,4.89130434782609
0.98,8.9788,4.89130434782609
0.98,8.99395,7.60869565217391
0.98,9.0091,5.97826086956522
0.98,9.02425,5.97826086956522
0.98,9.0394,9.23913043478261
0.98,9.05455,9.78260869565217
0.98,9.0697,8.15217391304348
0.98,9.08485,7.60869565217391
0.98,9.1,11.4130434782609
0.995,8.1,3.26086956521739
0.995,8.11515,3.80434782608696
0.995,8.1303,2.71739130434783
0.995,8.14545,1.08695652173913
0.995,8.1606,1.6304347826087
0.995,8.17575,3.26086956521739
0.995,8.1909,3.80434782608696
0.995,8.20605,3.80434782608696
0.995,8.2212,2.17391304347826
0.995,8.23635,4.89130434782609
0.995,8.2515,5.43478260869565
0.995,8.26665,5.43478260869565
0.995,8.2818,11.9565217391304
0.995,8.29695,18.4782608695652
0.995,8.3121,38.5869565217391
0.995,8.32725,36.4130434782609
0.995,8.3424,23.9130434782609
0.995,8.3576,20.1086956521739
0.995,8.37275,7.06521739130435
0.995,8.3879,8.69565217391304
0.995,8.40305,3.80434782608696
0.995,8.4182,4.89130434782609
0.995,8.43335,3.80434782608696
0.995,8.4485,3.80434782608696
0.995,8.46365,2.71739130434783
0.995,8.4788,3.80434782608696
0.995,8.49395,2.17391304347826
0.995,8.5091,4.34782608695652
0.995,8.52425,4.89130434782609
0.995,8.5394,2.71739130434783
0.995,8.55455,3.80434782608696
0.995,8.5697,4.89130434782609
0.995,8.58485,5.43478260869565
0.995,8.6,2.71739130434783
0.995,8.61515,1.6304347826087
0.995,8.6303,5.43478260869565
0.995,8.64545,2.71739130434783
0.995,8.6606,4.34782608695652
0.995,8.67575,3.80434782608696
0.995,8.6909,3.26086956521739
0.995,8.70605,2.71739130434783
0.995,8.7212,3.80434782608696
0.995,8.73635,2.17391304347826
0.995,8.7515,3.26086956521739
0.995,8.76665,4.34782608695652
0.995,8.7818,4.89130434782609
0.995,8.79695,4.34782608695652
0.995,8.8121,4.34782608695652
0.995,8.82725,16.8478260869565
0.995,8.8424,13.5869565217391
0.995,8.8576,19.5652173913043
0.995,8.87275,13.5869565217391
0.995,8.8879,20.1086956521739
0.995,8.90305,14.1304347826087
0.995,8.9182,15.2173913043478
0.995,8.93335,14.1304347826087
0.995,8.9485,10.3260869565217
0.995,8.96365,7.60869565217391
0.995,8.9788,4.89130434782609
0.995,8.99395,4.34782608695652
0.995,9.0091,5.97826086956522
0.995,9.02425,3.26086956521739
0.995,9.0394,5.43478260869565
0.995,9.05455,4.34782608695652
0.995,9.0697,9.23913043478261
0.995,9.08485,8.69565217391304
0.995,9.1,7.60869565217391
1.01,8.1,2.17391304347826
1.01,8.11515,2.17391304347826
1.01,8.1303,4.34782608695652
1.01,8.14545,4.89130434782609
1.01,8.1606,3.26086956521739
1.01,8.17575,4.34782608695652
1.01,8.1909,1.6304347826087
1.01,8.20605,1.6304347826087
1.01,8.2212,6.52173913043478
1.01,8.23635,4.34782608695652
1.01,8.2515,6.52173913043478
1.01,8.26665,5.97826086956522
1.01,8.2818,6.52173913043478
1.01,8.29695,10.8695652173913
1.01,8.3121,36.4130434782609
1.01,8.32725,19.5652173913043
1.01,8.3424,11.9565217391304
1.01,8.3576,7.60869565217391
1.01,8.37275,3.80434782608696
1.01,8.3879,6.52173913043478
1.01,8.40305,3.80434782608696
1.01,8.4182,2.71739130434783
1.01,8.43335,4.89130434782609
1.01,8.4485,2.71739130434783
1.01,8.46365,3.80434782608696
1.01,8.4788,2.71739130434783
1.01,8.49395,2.71739130434783
1.01,8.5091,2.71739130434783
1.01,8.52425,8.15217391304348
1.01,8.5394,4.89130434782609
1.01,8.55455,3.26086956521739
1.01,8.5697,3.26086956521739
1.01,8.58485,3.26086956521739
1.01,8.6,5.43478260869565
1.01,8.61515,2.71739130434783
1.01,8.6303,5.97826086956522
1.01,8.64545,1.6304347826087
1.01,8.6606,3.26086956521739
1.01,8.67575,2.71739130434783
1.01,8.6909,2.71739130434783
1.01,8.70605,3.80434782608696
1.01,8.7212,3.26086956521739
1.01,8.73635,4.89130434782609
1.01,8.7515,3.80434782608696
1.01,8.76665,4.89130434782609
1.01,8.7818,5.43478260869565
1.01,8.79695,7.06521739130435
1.01,8.8121,4.34782608695652
1.01,8.82725,9.23913043478261
1.01,8.8424,14.1304347826087
1.01,8.8576,12.5
1.01,8.87275,15.2173913043478
1.01,8.8879,15.2173913043478
1.01,8.90305,16.304347826087
1.01,8.9182,21.7391304347826
1.01,8.93335,18.4782608695652
1.01,8.9485,12.5
1.01,8.96365,7.06521739130435
1.01,8.9788,4.34782608695652
1.01,8.99395,6.52173913043478
1.01,9.0091,5.43478260869565
1.01,9.02425,4.34782608695652
1.01,9.0394,4.34782608695652
1.01,9.05455,7.06521739130435
1.01,9.0697,5.43478260869565
1.01,9.08485,7.06521739130435
1.01,9.1,8.69565217391304
1.025,8.1,3.26086956521739
1.025,8.11515,2.71739130434783
1.025,8.1303,2.71739130434783
1.025,8.14545,2.71739130434783
1.025,8.1606,4.34782608695652
1.025,8.17575,2.17391304347826
1.025,8.1909,4.34782608695652
1.025,8.20605,2.17391304347826
1.025,8.2212,2.17391304347826
1.025,8.23635,5.97826086956522
1.025,8.2515,7.06521739130435
1.025,8.26665,4.34782608695652
1.025,8.2818,5.43478260869565
1.025,8.29695,16.8478260869565
1.025,8.3121,17.3913043478261
1.025,8.32725,11.9565217391304
1.025,8.3424,2.17391304347826
1.025,8.3576,6.52173913043478
1.025,8.37275,2.71739130434783
1.025,8.3879,2.71739130434783
1.025,8.40305,3.80434782608696
1.025,8.4182,4.34782608695652
1.025,8.43335,3.80434782608696
1.025,8.4485,4.34782608695652
1.025,8.46365,2.71739130434783
1.025,8.4788,6.52173913043478
1.025,8.49395,3.26086956521739
1.025,8.5091,3.80434782608696
1.025,8.52425,7.06521739130435
1.025,8.5394,3.26086956521739
1.025,8.55455,4.89130434782609
1.025,8.5697,3.80434782608696
1.025,8.58485,3.26086956521739
1.025,8.6,3.26086956521739
1.025,8.61515,5.43478260869565
1.025,8.6303,2.71739130434783
1.025,8.64545,5.97826086956522
1.025,8.6606,3.26086956521739
1.025,8.67575,5.43478260869565
1.025,8.6909,3.80434782608696
1.025,8.70605,3.26086956521739
1.025,8.7212,4.34782608695652
1.025,8.73635,2.17391304347826
1.025,8.7515,4.34782608695652
1.025,8.76665,4.34782608695652
1.025,8.7818,3.26086956521739
1.025,8.79695,4.34782608695652
1.025,8.8121,3.26086956521739
1.025,8.82725,8.15217391304348
1.025,8.8424,10.3260869565217
1.025,8.8576,13.0434782608696
1.025,8.87275,12.5
1.025,8.8879,19.5652173913043
1.025,8.90305,13.0434782608696
1.025,8.9182,17.3913043478261
1.025,8.93335,13.0434782608696
1.025,8.9485,14.1304347826087
1.025,8.96365,9.78260869565217
1.025,8.9788,7.06521739130435
1.025,8.99395,7.06521739130435
1.025,9.0091,5.97826086956522
1.025,9.02425,4.34782608695652
1.025,9.0394,4.89130434782609
1.025,9.05455,2.71739130434783
1.025,9.0697,5.97826086956522
1.025,9.08485,9.23913043478261
1.025,9.1,9.23913043478261
1.04,8.1,3.26086956521739
1.04,8.11515,3.26086956521739
1.04,8.1303,2.17391304347826
1.04,8.14545,2.71739130434783
1.04,8.1606,3.80434782608696
1.04,8.17575,3.80434782608696
1.04,8.1909,4.89130434782609
1.04,8.20605,3.80434782608696
1.04,8.2212,3.26086956521739
1.04,8.23635,0.543478260869565
1.04,8.2515,3.80434782608696
1.04,8.26665,1.6304347826087
1.04,8.2818,3.26086956521739
1.04,8.29695,9.78260869565217
1.04,8.3121,8.15217391304348
1.04,8.32725,6.52173913043478
1.04,8.3424,4.34782608695652
1.04,8.3576,1.6304347826087
1.04,8.37275,2.71739130434783
1.04,8.3879,2.71739130434783
1.04,8.40305,3.80434782608696
1.04,8.4182,4.89130434782609
1.04,8.43335,4.89130434782609
1.04,8.4485,4.34782608695652
1.04,8.46365,2.17391304347826
1.04,8.4788,3.26086956521739
1.04,8.49395,2.71739130434783
1.04,8.5091,2.17391304347826
1.04,8.52425,3.26086956521739
1.04,8.5394,4.34782608695652
1.04,8.55455,4.34782608695652
1.04,8.5697,4.34782608695652
1.04,8.58485,5.43478260869565
1.04,8.6,1.6304347826087
1.04,8.61515,4.89130434782609
1.04,8.6303,5.97826086956522
1.04,8.64545,5.97826086956522
1.04,8.6606,3.80434782608696
1.04,8.67575,3.80434782608696
1.04,8.6909,3.26086956521739
1.04,8.70605,1.6304347826087
1.04,8.7212,3.26086956521739
1.04,8.73635,3.80434782608696
1.04,8.7515,4.89130434782609
1.04,8.76665,1.6304347826087
1.04,8.7818,3.26086956521739
1.04,8.79695,3.80434782608696
1.04,8.8121,2.71739130434783
1.04,8.82725,12.5
1.04,8.8424,10.8695652173913
1.04,8.8576,11.4130434782609
1.04,8.87275,14.1304347826087
1.04,8.8879,16.8478260869565
1.04,8.90305,23.3695652173913
1.04,8.9182,25
1.04,8.93335,15.2173913043478
1.04,8.9485,19.5652173913043
1.04,8.96365,11.9565217391304
1.04,8.9788,8.15217391304348
1.04,8.99395,5.43478260869565
1.04,9.0091,5.43478260869565
1.04,9.02425,5.97826086956522
1.04,9.0394,4.34782608695652
1.04,9.05455,5.43478260869565
1.04,9.0697,4.89130434782609
1.04,9.08485,7.60869565217391
1.04,9.1,8.69565217391304
1.055,8.1,3.80434782608696
1.055,8.11515,2.17391304347826
1.055,8.1303,4.34782608695652
1.055,8.14545,1.6304347826087
1.055,8.1606,1.6304347826087
1.055,8.17575,2.71739130434783
1.055,8.1909,3.26086956521739
1.055,8.20605,1.6304347826087
1.055,8.2212,2.17391304347826
1.055,8.23635,3.26086956521739
1.055,8.2515,2.71739130434783
1.055,8.26665,4.89130434782609
1.055,8.2818,3.26086956521739
1.055,8.29695,3.80434782608696
1.055,8.3121,5.43478260869565
1.055,8.32725,4.34782608695652
1.055,8.3424,3.26086956521739
1.055,8.3576,2.71739130434783
1.055,8.37275,4.34782608695652
1.055,8.3879,3.80434782608696
1.055,8.40305,2.71739130434783
1.055,8.4182,2.17391304347826
1.055,8.43335,5.43478260869565
1.055,8.4485,2.17391304347826
1.055,8.46365,4.34782608695652
1.055,8.4788,3.26086956521739
1.055,8.49395,6.52173913043478
1.055,8.5091,2.17391304347826
1.055,8.52425,4.89130434782609
1.055,8.5394,3.26086956521739
1.055,8.55455,3.26086956521739
1.055,8.5697,2.71739130434783
1.055,8.58485,2.71739130434783
1.055,8.6,3.80434782608696
1.055,8.61515,3.26086956521739
1.055,8.6303,4.34782608695652
1.055,8.64545,1.6304347826087
1.055,8.6606,4.89130434782609
1.055,8.67575,3.26086956521739
1.055,8.6909,0.543478260869565
1.055,8.70605,3.26086956521739
1.055,8.7212,2.71739130434783
1.055,8.73635,4.89130434782609
1.055,8.7515,3.80434782608696
1.055,8.76665,6.52173913043478
1.055,8.7818,3.80434782608696
1.055,8.79695,4.34782608695652
1.055,8.8121,2.71739130434783
1.055,8.82725,4.89130434782609
1.055,8.8424,7.06521739130435
1.055,8.8576,12.5
1.055,8.87275,13.0434782608696
1.055,8.8879,14.1304347826087
1.055,8.90305,18.4782608695652
1.055,8.9182,13.0434782608696
1.055,8.93335,14.1304347826087
1.055,8.9485,19.0217391304348
1.055,8.96365,15.2173913043478
1.055,8.9788,11.4130434782609
1.055,8.99395,7.06521739130435
1.055,9.0091,4.34782608695652
1.055,9.02425,3.80434782608696
1.055,9.0394,2.71739130434783
1.055,9.05455,3.80434782608696
1.055,9.0697,9.78260869565217
1.055,9.08485,5.97826086956522
1.055,9.1,7.06521739130435
1.07,8.1,3.26086956521739
1.07,8.11515,4.34782608695652
1.07,8.1303,2.71739130434783
1.07,8.14545,5.43478260869565
1.07,8.1606,3.80434782608696
1.07,8.17575,1.6304347826087
1.07,8.1909,3.80434782608696
1.07,8.20605,2.17391304347826
1.07,8.2212,3.26086956521739
1.07,8.23635,3.26086956521739
1.07,8.2515,3.26086956521739
1.07,8.26665,2.17391304347826
1.07,8.2818,2.71739130434783
1.07,8.29695,3.26086956521739
1.07,8.3121,1.08695652173913
1.07,8.32725,1.6304347826087
1.07,8.3424,2.71739130434783
1.07,8.3576,4.34782608695652
1.07,8.37275,6.52173913043478
1.07,8.3879,3.80434782608696
1.07,8.40305,3.26086956521739
1.07,8.4182,2.71739130434783
1.07,8.43335,3.26086956521739
1.07,8.4485,3.26086956521739
1.07,8.46365,6.52173913043478
1.07,8.4788,1.6304347826087
1.07,8.49395,2.71739130434783
1.07,8.5091,4.89130434782609
1.07,8.52425,4.34782608695652
1.07,8.5394,3.80434782608696
1.07,8.55455,3.26086956521739
1.07,8.5697,4.89130434782609
1.07,8.58485,6.52173913043478
1.07,8.6,3.80434782608696
1.07,8.61515,4.34782608695652
1.07,8.6303,5.43478260869565
1.07,8.64545,5.43478260869565
1.07,8.6606,2.71739130434783
1.07,8.67575,7.06521739130435
1.07,8.6909,3.26086956521739
1.07,8.70605,5.43478260869565
1.07,8.7212,4.34782608695652
1.07,8.73635,3.26086956521739
1.07,8.7515,5.97826086956522
1.07,8.76665,2.71739130434783
1.07,8.7818,3.26086956521739
1.07,8.79695,4.89130434782609
1.07,8.8121,3.26086956521739
1.07,8.82725,6.52173913043478
1.07,8.8424,6.52173913043478
1.07,8.8576,8.15217391304348
1.07,8.87275,13.0434782608696
1.07,8.8879,16.8478260869565
1.07,8.90305,18.4782608695652
1.07,8.9182,16.8478260869565
1.07,8.93335,17.9347826086957
1.07,8.9485,23.3695652173913
1.07,8.96365,14.1304347826087
1.07,8.9788,13.0434782608696
1.07,8.99395,8.69565217391304
1.07,9.0091,7.60869565217391
1.07,9.02425,4.34782608695652
1.07,9.0394,4.89130434782609
1.07,9.05455,7.60869565217391
1.07,9.0697,3.26086956521739
1.07,9.08485,6.52173913043478
1.07,9.1,8.15217391304348
1.085,8.1,6.52173913043478
1.085,8.11515,3.26086956521739
1.085,8.1303,2.71739130434783
1.085,8.14545,3.26086956521739
1.085,8.1606,4.34782608695652
1.085,8.17575,2.17391304347826
1.085,8.1909,4.34782608695652
1.085,8.20605,4.89130434782609
1.085,8.2212,2.71739130434783
1.085,8.23635,2.71739130434783
1.085,8.2515,1.6304347826087
1.085,8.26665,2.17391304347826
1.085,8.2818,1.6304347826087
1.085,8.29695,1.08695652173913
1.085,8.3121,1.08695652173913
1.085,8.32725,4.34782608695652
1.085,8.3424,4.34782608695652
1.085,8.3576,4.34782608695652
1.085,8.37275,3.26086956521739
1.085,8.3879,4.89130434782609
1.085,8.40305,2.17391304347826
1.085,8.4182,2.71739130434783
1.085,8.43335,2.71739130434783
1.085,8.4485,3.80434782608696
1.085,8.46365,5.43478260869565
1.085,8.4788,3.26086956521739
1.085,8.49395,2.71739130434783
1.085,8.5091,4.34782608695652
1.085,8.52425,2.71739130434783
1.085,8.5394,8.69565217391304
1.085,8.55455,5.97826086956522
1.085,8.5697,6.52173913043478
1.085,8.58485,3.26086956521739
1.085,8.6,1.6304347826087
1.085,8.61515,3.80434782608696
1.085,8.6303,5.43478260869565
1.085,8.64545,4.34782608695652
1.085,8.6606,6.52173913043478
1.085,8.67575,5.97826086956522
1.085,8.6909,3.26086956521739
1.085,8.70605,2.71739130434783
1.085,8.7212,5.97826086956522
1.085,8.73635,3.80434782608696
1.085,8.7515,4.34782608695652
1.085,8.76665,2.71739130434783
1.085,8.7818,3.80434782608696
1.085,8.79695,4.89130434782609
1.085,8.8121,4.89130434782609
1.085,8.82725,4.89130434782609
1.085,8.8424,5.43478260869565
1.085,8.8576,7.60869565217391
1.085,8.87275,8.69565217391304
1.085,8.8879,14.1304347826087
1.085,8.90305,16.8478260869565
1.085,8.9182,21.195652173913
1.085,8.93335,16.8478260869565
1.085,8.9485,9.78260869565217
1.085,8.96365,16.8478260869565
1.085,8.9788,16.304347826087
1.085,8.99395,10.8695652173913
1.085,9.0091,6.52173913043478
1.085,9.02425,4.89130434782609
1.085,9.0394,4.34782608695652
1.085,9.05455,4.89130434782609
1.085,9.0697,3.80434782608696
1.085,9.08485,5.97826086956522
1.085,9.1,3.80434782608696
1.1,8.1,0.543478260869565
1.1,8.11515,1.6304347826087
1.1,8.1303,1.6304347826087
1.1,8.14545,3.26086956521739
1.1,8.1606,2.71739130434783
1.1,8.17575,2.71739130434783
1.1,8.1909,2.71739130434783
1.1,8.20605,4.89130434782609
1.1,8.2212,3.80434782608696
1.1,8.23635,2.17391304347826
1.1,8.2515,2.17391304347826
1.1,8.26665,4.89130434782609
1.1,8.2818,3.26086956521739
1.1,8.29695,3.80434782608696
1.1,8.3121,4.34782608695652
1.1,8.32725,3.26086956521739
1.1,8.3424,2.17391304347826
1.1,8.3576,1.08695652173913
1.1,8.37275,1.6304347826087
1.1,8.3879,4.34782608695652
1.1,8.40305,1.08695652173913
1.1,8.4182,3.80434782608696
1.1,8.43335,2.71739130434783
1.1,8.4485,2.71739130434783
1.1,8.46365,3.26086956521739
1.1,8.4788,4.89130434782609
1.1,8.49395,3.26086956521739
1.1,8.5091,5.43478260869565
1.1,8.52425,3.80434782608696
1.1,8.5394,4.89130434782609
1.1,8.55455,7.06521739130435
1.1,8.5697,2.71739130434783
1.1,8.58485,5.43478260869565
1.1,8.6,7.60869565217391
1.1,8.61515,4.89130434782609
1.1,8.6303,7.60869565217391
1.1,8.64545,6.52173913043478
1.1,8.6606,10.3260869565217
1.1,8.67575,10.3260869565217
1.1,8.6909,8.15217391304348
1.1,8.70605,5.97826086956522
1.1,8.7212,8.69565217391304
1.1,8.73635,6.52173913043478
1.1,8.7515,3.26086956521739
1.1,8.76665,2.17391304347826
1.1,8.7818,4.89130434782609
1.1,8.79695,3.26086956521739
1.1,8.8121,3.80434782608696
1.1,8.82725,1.08695652173913
1.1,8.8424,2.71739130434783
1.1,8.8576,7.60869565217391
1.1,8.87275,8.69565217391304
1.1,8.8879,11.4130434782609
1.1,8.90305,16.8478260869565
1.1,8.9182,18.4782608695652
1.1,8.93335,15.2173913043478
1.1,8.9485,18.4782608695652
1.1,8.96365,15.2173913043478
1.1,8.9788,14.1304347826087
1.1,8.99395,10.8695652173913
1.1,9.0091,8.69565217391304
1.1,9.02425,7.60869565217391
1.1,9.0394,5.43478260869565
1.1,9.05455,1.6304347826087
1.1,9.0697,7.06521739130435
1.1,9.08485,3.80434782608696
1.1,9.1,4.89130434782609
